created_at,text
2021-12-03 6:38:05,RT @donwinslow: The same Mitch McConnell who stopped President Obama's Supreme Court nominee and laughed about it and who put 3 Supreme Cou…
2021-12-03 6:37:50,they should make Obama sex Doll .
2021-12-03 6:37:43,"RT @Ejmiller25: .@ezraklein be honest.  First, Dems nuked Bork. Second, they lied about Thomas. 3rd, Dems blocked Estrada and nominees in t…"
2021-12-03 6:37:41,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:37:35,"RT @JediofGallifrey: Speaking of 2016, remember that time barack obama let mitch mcconnell stonewall his supreme court pick until the end o…"
2021-12-03 6:37:32,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:37:27,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:37:27,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:37:24,"RT @comradeaux: The Hillary Clinton campaign, Barack Obama, the Democratic Party used RBG and the open SC seat as political cudgels in an a…"
2021-12-03 6:37:19,"RT @MohammedMahmude: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won…"
2021-12-03 6:37:17,@Ronnie__Lacy @CanalZone66 @DesnoyerRobert @Steve32540993 @therealBFizzzle @waywardmegan15 @anonomous_guy @CFL68… https://t.co/i9eD8e2bIc
2021-12-03 6:37:08,"RT @TheAgeOf_Deceit: WHO RULES AMERICA?

CIA Elite Psychopaths + D.O.D.  v  Kellogg Briand Pact?

The Untold History of the United States
B…"
2021-12-03 6:36:58,RT @tonetalks: “Wealth 101 - From President Biden to President Obama the TRUTH about Boomer Wealth Transfers to White Millennials” Watch Fu…
2021-12-03 6:36:56,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:36:52,Obama is a shapeshifting reptile and a reptile cannot be an American citizen! Satellites watch you go to the bathroom in public and private!
2021-12-03 6:36:50,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:36:47,RT @tonetalks: Thanks to @eurweb for covering my show. Wealth 101 https://t.co/OvuCxWyhQd
2021-12-03 6:36:44,"RT @earlbrowncarguy: Isn’t that cute, Dave says he thinks Mitch McConnell would’ve given Obama his replacement for RBG. Wow. What a fucking…"
2021-12-03 6:36:43,RT @johncarlbaker: Seems undeniable to me that the real opportunity to reform what passes for American democracy was the early months of th…
2021-12-03 6:36:39,"@BarackObama You’ve gone way wrong, Obama. Zero respect for you and your stance. Sickening."
2021-12-03 6:36:37,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:36:30,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:36:28,"RT @ramsincanon: People forget that those Obama hundred days were a blank check. Popular rage was near unanimous. His mandate was immense,…"
2021-12-03 6:36:22,"@tylerperry It's horrifying because, like Trevon, they could have been Obama's parents."
2021-12-03 6:36:22,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:36:09,RT @donwinslow: The same Mitch McConnell who stopped President Obama's Supreme Court nominee and laughed about it and who put 3 Supreme Cou…
2021-12-03 6:36:08,@flutiefan @Diviance1 @spicey_sean @MeredithPutvin @koropka @smartsnack1776 @tristanhudgens @davidhogg111 Americans… https://t.co/ubIiMdCkEK
2021-12-03 6:35:54,"RT @BryanDawsonUSA: 1) They said “both parties are the same.” Said Gore wasn’t pure enough, handing White House to Bush. Turned on Obama &amp;…"
2021-12-03 6:35:53,@StephenKing @Chromeheadrider PC plonker - I bet black Africans in Libya being branded on the face by Arabs didn’t… https://t.co/DPihkzvebg
2021-12-03 6:35:47,"Of course they’d blame Obama and RBG for their Bernie to Trump vote, or their Bernie to Jill Stein votes in 2016. C… https://t.co/6lMZu0ErkI"
2021-12-03 6:35:44,"RT @fanfiction_txt: Obama chuckled. ""You mean the Chaos Emeralds?"""
2021-12-03 6:35:36,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:35:32,"@ItsProbsJasmin Obama’s race isn’t singular, he literally has more than one so to say he is black would literally b… https://t.co/pgwNWbve9Z"
2021-12-03 6:35:29,"RT @GuteBule: ባይደንን ገደል የሰደዱ ሰይጣኖች
these are former Obama’s Administration dancing with #TPLF and now advocating for old friend in Biden Ad…"
2021-12-03 6:35:29,"RT @Kennymack1971: Packing the Court wouldn't be a conversation if you'd just shown up when you were supposed to.

But Obama didn't get you…"
2021-12-03 6:35:28,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:35:25,RT @Dreamweasel: Justice Ginsburg turned 80 &amp; was having health problems while Obama was President. Her refusal to retire was unquestionabl…
2021-12-03 6:35:24,@JackPosobiec Biden belongs to a group of cartels that is led by Obama. They have to do this to get money and prepa… https://t.co/rsb3ufY7Qo
2021-12-03 6:35:18,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:35:05,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:35:02,"RT @shirleycolleen: In short, Gableman suspects Facebook founder Mark Zuckerberg and his wife funneled millions of dollars into the Chicago…"
2021-12-03 6:34:53,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:34:45,"The victim is SGB
The culprit is Jean Greyerl
The defendant is Wynaut Obama
The witness is mvdy
The defense team le… https://t.co/JRh56yiO8D"
2021-12-03 6:34:45,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:34:42,"@SandroRubelli @KeepNHGranite @FascTheStampede It’s Twitter, you can literally harass 100 people at the same time.… https://t.co/CBN9BAAs0b"
2021-12-03 6:34:40,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:34:37,RT @johncarlbaker: Seems undeniable to me that the real opportunity to reform what passes for American democracy was the early months of th…
2021-12-03 6:34:35,"@Clintonite33 Let's see... I got Nader (in California... So it almost excuses my stupidity but not really), Kerry,… https://t.co/2PaJBpXP2l"
2021-12-03 6:34:29,"The Bush years made people forget Gingrich. Obama euphoria blinded many, even experienced hands.

People didn’t sen… https://t.co/SCRxJtzLCx"
2021-12-03 6:34:18,@StephenKing @Chromeheadrider The cohorts of the corrupt elite aren’t going to jail in Africa. They are black and r… https://t.co/M8y19GwQvX
2021-12-03 6:34:14,"@loosenyourhold Obama would have picked another corporate vampire like ""rbg"""
2021-12-03 6:34:13,"RT @ObamaFoundation: President and Mrs. Obama's first day in Chicago was full of energizing conversations with young activists, organizers,…"
2021-12-03 6:34:05,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:33:55,RT @noclador: All this suffering and death could have been avoided if #Obama hadn't chickened out of removing #Assad at the last minute.
2021-12-03 6:33:50,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:33:46,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:33:40,"RT @ggreenwald: Having lived through the Bush-to-Obama handoff, 2 things were obvious once Biden won:

1) He would continue most of Trump's…"
2021-12-03 6:33:39,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:33:09,@MortenGuldberg1 Too bad Trump could not destroy the American Empire https://t.co/dYRf31yoIM
2021-12-03 6:33:08,@carolinaleo66 Too bad Trump could not destroy the American Empire https://t.co/dYRf31yoIM
2021-12-03 6:33:08,"@Nguyen_anime3 Loved that movie, saw it about 10 years ago. Clint was my hero growing up as a kid and watching his… https://t.co/xeGuGSLI4K"
2021-12-03 6:33:04,"RT @BarackObama: I’m always inspired by young leaders like Rachid Ennassiri, who is helping more people in Morocco get involved in the figh…"
2021-12-03 6:33:04,"RT @ramsincanon: People forget that those Obama hundred days were a blank check. Popular rage was near unanimous. His mandate was immense,…"
2021-12-03 6:32:57,"RT @MissyVMG: They also held both House, Senate &amp; the White House during the Carter administration, the first two years of the Clinton admi…"
2021-12-03 6:32:44,https://t.co/yv4h9sR6iN : 0890a7ad-256e-4359-bf88-96f71eff25f9
2021-12-03 6:32:31,RT @kerpen: More testing extends the panicdemic. Obama had it right in H1N1 when he ended case-based surveillance.
2021-12-03 6:32:25,"@reanimike Unlike our last few Republican presidents, Obama didn't aspire to be a dictator.  He respected rule of law."
2021-12-03 6:32:02,@therealartskye @JENFL23 RGB wanted the first female President to replace her instead of just being replaced when t… https://t.co/iP85Q2HzEV
2021-12-03 6:31:59,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:31:48,"RT @KREckertWrites: If you're mad at President Obama for not pushing RBG to retire, delete your damn account.

A president putting that kin…"
2021-12-03 6:31:19,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:31:16,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:31:03,RT @kerpen: More testing extends the panicdemic. Obama had it right in H1N1 when he ended case-based surveillance.
2021-12-03 6:30:55,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:30:33,@NatForTrump2024 @Paulus04155890 @shwizzzzle @Charles15704403 @CandieDeLong @srasberry1 @anonomous_guy @CanalZone66… https://t.co/cDOwFoPuva
2021-12-03 6:30:32,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:30:32,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:30:26,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:30:26,@tedcruz We all know Obama and China are runnin the shit show
2021-12-03 6:30:24,The speech of barrack Obama that changes the world completely https://t.co/oVcmhaKxgU
2021-12-03 6:30:24,I sloppily move and begin to patiently walk but former US President Barack Obama stretches and levitates to the right of me.
2021-12-03 6:30:24,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:30:13,"@BigMamaMendo The amount of takes like that I keep seeing on twitter are driving me insane.

Does no one understand… https://t.co/pcZMhUSwX3"
2021-12-03 6:30:08,"RT @calebmaupin: The same celebrities who got shrill &amp; full of performative rage over Jussie Smollete’s fake hate crime....

...were silent…"
2021-12-03 6:29:52,RT @Tripolar_B: I still don’t understand why Obama did Flint like that lmaooo
2021-12-03 6:29:51,RT @drjmcurtis: OnlineColumnist.comSpecial Counsel John Durham hopes to expose the conspiracy at former President Barack Obama's Justice De…
2021-12-03 6:29:50,"RT @ggreenwald: Having lived through the Bush-to-Obama handoff, 2 things were obvious once Biden won:

1) He would continue most of Trump's…"
2021-12-03 6:29:49,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:29:45,https://t.co/yv4h9t8Hal : 259dd91d-146e-470b-b6bd-4a57d932f624
2021-12-03 6:29:35,"RT @AngelTurnon1: @formatlife @TinaHar37983123 @hknightsf I don't buy it. For someone who ran a department in DC dubbed ""The Plantation"" to…"
2021-12-03 6:29:33,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:29:27,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:29:07,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:28:54,RT @MrSierra8: Obama/Biden/HRC's work installing Nazis in Ukraine is the gift that keeps on killing.
2021-12-03 6:28:50,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:28:42,@KirkseniyaSF @UmlandAndreas @AdaKirschner @DrDinD @PaulaChertok @Arriadna @dcminx @DanaScottlo @apiontkovsky… https://t.co/EqROQXdjd2
2021-12-03 6:28:28,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:28:24,"barack obama: uhhhh, let me be clear, uhh uhhhhh, let me be clear, folks"
2021-12-03 6:28:17,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:28:16,"@yeetkunedo what maneuver?  Insider trading?  They all-  every single one does it.

During 2009, Obama spent his po… https://t.co/bFoNLfO5lo"
2021-12-03 6:28:04,@ObamaNoHoes ur stunning obama
2021-12-03 6:27:56,@rwsscott @aroucad @Lisa_from_SoCal @ezraklein Reid had no choice. McConnell was filibustering virtually all of Oba… https://t.co/4rRsu2isHH
2021-12-03 6:27:52,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:27:23,@Magicalcatwhip im not arguing with you. if obama is mixed then he must be mixed with white and ‘??’ if he’s not bl… https://t.co/Y884l6RpOL
2021-12-03 6:27:19,@ot_ford @Wiglette @AaronBelkin The people around Obama included a guy who said women can’t do math.
2021-12-03 6:27:08,@KirkseniyaSF @UmlandAndreas @AdaKirschner @DrDinD @PaulaChertok @Arriadna @dcminx @DanaScottlo @apiontkovsky… https://t.co/RTHxUevhTo
2021-12-03 6:27:05,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:27:01,RT @johncarlbaker: Seems undeniable to me that the real opportunity to reform what passes for American democracy was the early months of th…
2021-12-03 6:26:59,@BethR_27516 @Kysarcius @RealLPerezLA @AngryLawyerLady @hannahposts Those people are largely elected. Are they goin… https://t.co/AA4JIHPYhN
2021-12-03 6:26:45,RT @TheAnything_Bot: Megamind knows what Obama's last name is... https://t.co/yyHkfi7HW8
2021-12-03 6:26:35,RT @frijoliz: Benny the bull looking at Obama like he know about his deportation and drone strike record https://t.co/k5jH2BAsvB
2021-12-03 6:26:30,"John Madden, Barrack Obama, Mark Hamil got the diiiiaaarrrrhoeeeeaaaaaa!"
2021-12-03 6:26:30,@ThePlumLineGS Just like he Tried to Hide the Pandemic. Only.... there’s 1 problem. It’s Bigger than 1 Man. And he… https://t.co/pcgp9WdKGU
2021-12-03 6:26:19,@cynthiaLea15 no one cares about Obama!!are you soft. Walter
2021-12-03 6:26:19,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:26:16,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:26:04,"@JReq13 it's like the Obama brownnoses with their ""tan suit"" line, different lyrics same tune"
2021-12-03 6:25:55,"RT @LammaticHama: I think what people miss about Milennials is we used to believe

We believed in Obama so hard

And the second he got in h…"
2021-12-03 6:25:45,@sumirenesoberi obama this is true gif
2021-12-03 6:25:33,@loathingtalia me or chinese obama
2021-12-03 6:25:32,RT @mpg2815: Coke jr wow now compare to Obama’s book he not only got 60 million dollars up front from a publisher it was record sales. No p…
2021-12-03 6:25:26,@Hopeforall24X7 @KanwalSibal Obama was either  the most superficial intellectual for letting his Russian obsession… https://t.co/8JN0EbSdnm
2021-12-03 6:25:26,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:25:19,"RT @KREckertWrites: If you're mad at President Obama for not pushing RBG to retire, delete your damn account.

A president putting that kin…"
2021-12-03 6:25:17,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:25:10,RT @TheAnything_Bot: Megamind knows what Obama's last name is... https://t.co/yyHkfi7HW8
2021-12-03 6:25:03,RT @ggreenwald: The reason I quickly built a large readership when I began writing about politics in 2005 was so many Dems loved my work de…
2021-12-03 6:25:03,RT @RealMiniAOC: LeBron James acts like such a girl he makes Barack Obama look like Michelle Obama.
2021-12-03 6:25:02,@ItsProbsJasmin It wouldn’t be untrue because “black” is a singular term. It’s a monoracial race and Obama isn’t mo… https://t.co/Zs5Pla6Mur
2021-12-03 6:24:50,@SMM_lumani @GeorgiaBoyCore1 You are trying to paint her as some kind of lefty. And she obviously isn't. That's her… https://t.co/eBDYrMZPTP
2021-12-03 6:24:46,RT @poetWOAgun: *REMEMBER WHEN Kamala Harris was part of the Jesse Smollett Hollywood #SnowJob of a #MAGA hate crime which interfered in th…
2021-12-03 6:24:46,RT @Shane91216918: @redsteeze By his standard  we can blame Obama for getting Trump elected and the kicker is Biden was VP so we end up bac…
2021-12-03 6:24:41,"RT @ramsincanon: People forget that those Obama hundred days were a blank check. Popular rage was near unanimous. His mandate was immense,…"
2021-12-03 6:24:40,"RT @dilanpcook: questions for those blaming voters
1. why didn’t Dems codify Roe when they had a supermajority in 09-10 after Obama ran on…"
2021-12-03 6:24:40,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:24:33,"RT @ObamaFoundation: President and Mrs. Obama's first day in Chicago was full of energizing conversations with young activists, organizers,…"
2021-12-03 6:24:28,"I’m like a young Obama.
I’m real Presidential.
Presidential Rolexes on my wrist.
Presidential suites for me when I’… https://t.co/CYmwIFYym6"
2021-12-03 6:24:21,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:24:20,"RT @BoulderLeah20: @SusanSarandon Or a president that made a promise Day 1 (in 2008) to codify abortion.

https://t.co/8O9nd7aUu5"
2021-12-03 6:24:17,@LeeSmithDC @tabletmag Obama and his admin are the underreported angle here
2021-12-03 6:24:00,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:23:50,RT @TheAnything_Bot: Megamind knows what Obama's last name is... https://t.co/yyHkfi7HW8
2021-12-03 6:23:48,"RT @ramsincanon: People forget that those Obama hundred days were a blank check. Popular rage was near unanimous. His mandate was immense,…"
2021-12-03 6:23:47,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:23:35,RT @15poundstogo: The five year criminal statute of limitations will soon lapse as to many of the leaks in the IC/MSM Coup against Presiden…
2021-12-03 6:23:31,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:23:30,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:23:21,"RT @ramsincanon: People forget that those Obama hundred days were a blank check. Popular rage was near unanimous. His mandate was immense,…"
2021-12-03 6:23:19,"RT @earlbrowncarguy: Isn’t that cute, Dave says he thinks Mitch McConnell would’ve given Obama his replacement for RBG. Wow. What a fucking…"
2021-12-03 6:22:56,RT @frijoliz: Benny the bull looking at Obama like he know about his deportation and drone strike record https://t.co/k5jH2BAsvB
2021-12-03 6:22:54,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:22:51,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:22:51,RT @donwinslow: The same Mitch McConnell who stopped President Obama's Supreme Court nominee and laughed about it and who put 3 Supreme Cou…
2021-12-03 6:22:49,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:22:42,"RT @ketchmeifucan: The Justice Department under 4 presidents—Bush,  Obama,  Trump &amp; Biden—has failed to indict the perpetrators in Epstein’…"
2021-12-03 6:22:34,"RT @calebmaupin: The same celebrities who got shrill &amp; full of performative rage over Jussie Smollete’s fake hate crime....

...were silent…"
2021-12-03 6:22:33,@conspiracyb0t Why do people act like Michele Obama is a mother?
2021-12-03 6:22:30,"RT @MohammedMahmude: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won…"
2021-12-03 6:22:29,@NotesUranus @ProudSocialist Thanks Obama
2021-12-03 6:22:29,"@Fernwood1980 @Wiglette @AaronBelkin The common view? No. You don’t have to give Biden any moral credit on this, bu… https://t.co/rJi7NRYyno"
2021-12-03 6:22:16,"RT @DanielLarison: Of course, this is self-serving nonsense from Obama. He chose to intervene in Libya. NATO had nothing to do with it, and…"
2021-12-03 6:22:13,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:22:11,"RT @Ihelpu2c: Judge Amy Berman Jackson, who has been involved in several high-profile cases since being appointed to the federal bench in 2…"
2021-12-03 6:22:09,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:21:56,"RT @Wizarab10: She was a Standford graduate working at a top Law Firm earning $120,000. He was a bright student and President of Harvard La…"
2021-12-03 6:21:50,RT @ai_curio_bot: obama hiding from giant babies https://t.co/EMka2FecYM
2021-12-03 6:21:48,@SIRodriguezNY @JoeBiden You're standards are quite low. Biden is doing a great job at ruining this country. Wasn't… https://t.co/Bjyh5gGFQq
2021-12-03 6:21:44,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:21:42,@cminmd @kfgibson @SxarletRed Obama care isn't a health care bill. It is health insurance. People with health insur… https://t.co/OeQsl9cqW4
2021-12-03 6:21:41,"RT @Dream: top 5 richest streamers based on the twitch leak;
1. Xqc (1.3 Trillion)
2. Dream ($7.9 Billion)
3. Obama (696 Million)
4. HasanA…"
2021-12-03 6:21:40,"@landofthebored @britlitreader @BlackKnight10k It was during Obama years. 2013 I think.

SS were all high and bring… https://t.co/hhIVw7GusW"
2021-12-03 6:21:34,"@robertjdenault @ChuckWendig Loretta Lynch and Monica Goodling, former Department of Justice officials from the Oba… https://t.co/tbDQ8oWFlJ"
2021-12-03 6:21:29,"RT @EmLindley: I love this quote… 

""When they go low, we go high"" 

Michelle Obama"
2021-12-03 6:21:27,@Deja__obama I’m from da trenches hot sauce on everything
2021-12-03 6:21:26,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:21:24,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:21:22,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:21:13,RT @kerpen: More testing extends the panicdemic. Obama had it right in H1N1 when he ended case-based surveillance.
2021-12-03 6:21:12,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:21:10,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:21:08,"RT @JediofGallifrey: Speaking of 2016, remember that time barack obama let mitch mcconnell stonewall his supreme court pick until the end o…"
2021-12-03 6:21:03,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:21:01,RT @CleveWootson: Dr. Fauci and former presidents Barack Obama and Teddy Roosevelt made a surprise visit to Kimball Elementary to encourage…
2021-12-03 6:20:53,RT @johncarlbaker: Seems undeniable to me that the real opportunity to reform what passes for American democracy was the early months of th…
2021-12-03 6:20:52,"RT @JediofGallifrey: Speaking of 2016, remember that time barack obama let mitch mcconnell stonewall his supreme court pick until the end o…"
2021-12-03 6:20:49,CHRISTIE was demonized for embrassing OBAMA https://t.co/mZFq3KEhSl
2021-12-03 6:20:42,@cminmd @kfgibson @SxarletRed Obama did not help us through that collapse though. How exactly were his hands full e… https://t.co/4mvucaofME
2021-12-03 6:20:31,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:20:29,"If you're mad at President Obama for not pushing RBG to retire, delete your damn account.

A president putting that… https://t.co/L0I94ILQgi"
2021-12-03 6:20:26,"@Magicalcatwhip yes, but in order to be biracial you must be both black and white. Thus making obama both black and… https://t.co/WRDxlMJdMa"
2021-12-03 6:20:22,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:20:17,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:20:10,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:20:10,RT @TheAnything_Bot: Megamind knows what Obama's last name is... https://t.co/yyHkfi7HW8
2021-12-03 6:20:09,RT @jonstall2020: Hillary made 4.4 MILLION Obama voters stay home. https://t.co/28yvm45Ggg
2021-12-03 6:20:01,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:19:57,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:19:50,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:19:45,"RT @MohammedMahmude: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won…"
2021-12-03 6:19:35,The yassification of Michele Obama (c. 2018)
2021-12-03 6:19:29,RT @donwinslow: The same Mitch McConnell who stopped President Obama's Supreme Court nominee and laughed about it and who put 3 Supreme Cou…
2021-12-03 6:19:15,@ItsProbsJasmin But it isn’t acknowledging both sides to just call yourself black without mentioning you’re white.… https://t.co/NUG30VdjHj
